,AudioFile,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,StddevVoicedSegmentLengthSec,VoicedSegmentsPerSec,alphaRatioUV_sma3nz_amean,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,class,equivalentSoundLevel_dBp,hammarbergIndexUV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,loudnessPeaksPerSec,loudness_sma3_amean,loudness_sma3_meanFallingSlope,loudness_sma3_meanRisingSlope,loudness_sma3_pctlrange0-2,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevNorm,loudness_sma3_stddevRisingSlope,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,name,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxUV_sma3nz_amean,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm
0,289107.wav,3.454951e+001,2.531361e+002,3.489387e+002,2.595600e+000,3.467160e+001,3.574196e+001,3.726720e+001,3.878875e+002,1.914473e-001,5.912947e+002,-1.110013e+002,-8.520182e-001,1.235810e+003,2.236366e-001,5.804303e+002,3.724932e-001,-1.058923e+002,-8.164964e-001,9.379168e+002,5.825735e-001,1.668506e+003,1.649236e-001,-1.061177e+002,-8.078104e-001,8.854792e+002,7.710903e-001,2.739718e+003,1.092011e-001,7.487408e+000,8.323782e-001,2.381081e-001,2.549383e-001,5.259913e-001,2.486761e-001,2.027027e+000,6.436813e-001,-1.359924e+001,-7.543574e-001,"?
",-2.369175e+001,6.498350e+000,2.277061e+001,5.498108e-001,4.427406e-002,1.904871e+000,1.834643e+001,7.389620e-001,8.636721e+000,1.665256e+000,2.523738e+000,9.366132e-001,1.319825e+001,1.767323e+001,1.336171e+000,2.447396e-001,6.332573e-001,1.580911e+000,9.625383e+000,8.583552e-001,1.027008e+001,2.404686e+001,5.826149e-001,1.494072e+001,1.047257e+000,5.789038e+000,2.752258e+000,4.953003e-001,3.178342e+001,1.674079e+001,1.289587e+000,1.048320e+001,1.739502e+000,-2.203168e+001,-8.357643e-001,-1.507112e+001,-1.091810e+000,289107.wav,1.253274e+000,9.812120e-001,1.058465e-001,3.328858e-004,9.800085e-002,2.940822e-001,-2.317576e-002,-7.017279e-001,1.729533e-001,8.238934e-001,8.293297e-001,5.226306e-001,1.202520e+000
