,AudioFile,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,StddevVoicedSegmentLengthSec,VoicedSegmentsPerSec,alphaRatioUV_sma3nz_amean,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,class,equivalentSoundLevel_dBp,hammarbergIndexUV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,loudnessPeaksPerSec,loudness_sma3_amean,loudness_sma3_meanFallingSlope,loudness_sma3_meanRisingSlope,loudness_sma3_pctlrange0-2,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevNorm,loudness_sma3_stddevRisingSlope,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,name,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxUV_sma3nz_amean,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm
0,hello.wav,5.064265e+01,7.988470e+01,1.406042e+02,1.620076e+01,4.305486e+01,5.123259e+01,5.925562e+01,8.826586e+01,1.706220e-01,1.248117e+02,-5.864061e+00,-5.064464e+00,1.046060e+03,2.556091e-01,7.221291e+02,4.066162e-01,-9.469389e+00,-2.340929e+00,8.999227e+02,3.107545e-01,1.707513e+03,1.618833e-01,-1.430818e+01,-1.445240e+00,7.219790e+02,4.146385e-01,2.711712e+03,1.437149e-01,6.871563e+00,7.656315e-01,8.750000e-02,1.075200e+01,4.763140e-02,1.038438e+01,9.218290e-02,-1.514741e+01,-6.848889e+00,-7.824597e-01,"?
",-1.878753e+01,2.432764e+01,1.239515e+01,5.980011e-01,3.509531e-02,1.361815e+00,7.397224e+00,1.638834e+00,4.346931e+00,2.408804e+00,2.780847e+00,2.301775e+00,1.028095e+01,1.618712e+01,1.827649e+00,1.406212e+00,2.227614e+00,3.233861e+00,5.304525e+00,4.526622e-01,7.606762e+00,1.254058e+01,9.662215e-01,1.270457e+01,9.579427e-01,-2.569559e+01,-2.640151e-01,-2.550328e+01,-2.765449e-01,-4.563347e+00,-1.987361e+00,-4.406201e+00,-2.082135e+00,-2.894782e+01,-3.868665e-01,-2.856786e+01,-4.155677e-01,hello.wav,1.317217e+00,5.211047e-01,-3.803401e-02,-9.452636e-03,2.982210e-02,1.434403e+00,-2.212353e-02,-4.848033e-01,1.381211e-01,1.066515e+00,6.721839e-01,1.057088e+00,6.806427e-01
